torneo,año,jornada,local,visita,marcador,estadio,fecha,resultado
clausura,2011,9,Puebla,Atlas Guadalajara,2-0,Cuauhtémoc,2011-03-06,L
clausura,2011,10,Necaxa,Monterrey,0-1,Estadio Victoria de Aguascalientes,2011-03-12,V
clausura,2011,10,Chiapas,Tecos,0-2,Estadio Zoque VMR,2011-03-13,V
clausura,2011,10,Querétaro,Puebla,2-1,Estadio Corregidora,2011-03-13,L
clausura,2011,10,Pachuca,Atlante FC,0-4,Estadio Miguel Hidalgo,2011-03-13,V
clausura,2011,10,Tigres UANL,San Luis,1-1,Estadio Universitario de Nuevo León,2011-03-13,X
clausura,2011,10,Atlas Guadalajara,Chivas Guadalajara,1-1,Estadio Jalisco,2011-03-13,X
clausura,2011,10,Toluca,Santos Laguna,3-1,Nemesio Díez,2011-03-13,L
clausura,2011,10,CA Morelia,Pumas UNAM,0-1,Estadio Generalísimo José María Morelos y Pavón,2011-03-13,V
clausura,2011,10,América,Cruz Azul,0-2,Estadio Azteca,2011-03-14,V
clausura,2011,11,Tecos,Tigres UANL,0-0,Tres de Marzo,2011-03-19,X
clausura,2011,11,Cruz Azul,Toluca,1-0,Estadio Azteca,2011-03-20,L
clausura,2011,11,Monterrey,América,2-1,BBVA Bancomer,2011-03-20,L
clausura,2011,11,Chivas Guadalajara,Querétaro,2-0,Estadio Akron,2011-03-20,L
clausura,2011,11,Santos Laguna,CA Morelia,0-1,Nuevo Estadio Corona,2011-03-20,V
clausura,2011,11,San Luis,Atlas Guadalajara,1-1,Alfonso Lastras Ramirez,2011-03-20,X
clausura,2011,11,Atlante FC,Chiapas,5-1,Estadio Azul,2011-03-20,L
clausura,2011,11,Pumas UNAM,Pachuca,0-0,Olímpico de Universitario,2011-03-20,X
clausura,2011,11,Puebla,Necaxa,1-0,Cuauhtémoc,2011-03-20,L
clausura,2011,12,Necaxa,Chivas Guadalajara,1-2,Estadio Victoria de Aguascalientes,2011-04-02,V
clausura,2011,12,Chiapas,Pumas UNAM,3-1,Estadio Zoque VMR,2011-04-03,L
clausura,2011,12,Querétaro,San Luis,3-2,Estadio Corregidora,2011-04-03,L
clausura,2011,12,Santos Laguna,Cruz Azul,3-0,Nuevo Estadio Corona,2011-04-03,L
clausura,2011,12,Tigres UANL,Atlante FC,2-0,Estadio Universitario de Nuevo León,2011-04-03,L
clausura,2011,12,Atlas Guadalajara,Tecos,1-1,Estadio Jalisco,2011-04-03,X
clausura,2011,12,CA Morelia,Pachuca,1-3,Estadio Generalísimo José María Morelos y Pavón,2011-04-03,V
clausura,2011,12,Toluca,Monterrey,1-1,Nemesio Díez,2011-04-03,X
clausura,2011,12,América,Puebla,5-4,Estadio Azteca,2011-04-04,L
clausura,2011,13,Tecos,Querétaro,0-0,Tres de Marzo,2011-04-09,X
clausura,2011,13,Cruz Azul,CA Morelia,2-3,Estadio Azteca,2011-04-10,V
clausura,2011,13,San Luis,Necaxa,0-0,Alfonso Lastras Ramirez,2011-04-10,X
clausura,2011,13,Monterrey,Santos Laguna,1-1,BBVA Bancomer,2011-04-10,X
clausura,2011,13,Pachuca,Chiapas,3-0,Estadio Miguel Hidalgo,2011-04-10,L
clausura,2011,13,Atlante FC,Atlas Guadalajara,3-1,Estadio Azul,2011-04-10,L
clausura,2011,13,Puebla,Toluca,1-1,Cuauhtémoc,2011-04-10,X
clausura,2011,13,Pumas UNAM,Tigres UANL,2-0,Olímpico de Universitario,2011-04-10,L
clausura,2011,13,Chivas Guadalajara,América,3-0,Estadio Akron,2011-04-11,L
clausura,2011,14,América,San Luis,3-0,Estadio Azteca,2011-02-03,L
clausura,2011,14,CA Morelia,Chiapas,2-1,Estadio Generalísimo José María Morelos y Pavón,2011-04-13,L
clausura,2011,14,Santos Laguna,Puebla,4-0,Nuevo Estadio Corona,2011-04-14,L
clausura,2011,14,Necaxa,Tecos,2-2,Estadio Victoria de Aguascalientes,2011-04-14,X
clausura,2011,14,Toluca,Chivas Guadalajara,1-2,Nemesio Díez,2011-04-14,V
clausura,2011,14,Querétaro,Atlante FC,1-4,Estadio Corregidora,2011-04-14,V
clausura,2011,14,Cruz Azul,Monterrey,3-0,Estadio Azteca,2011-04-14,L
clausura,2011,14,Tigres UANL,Pachuca,4-2,Estadio Universitario de Nuevo León,2011-04-14,L
clausura,2011,14,Atlas Guadalajara,Pumas UNAM,0-0,Estadio Jalisco,2011-04-14,X
clausura,2011,15,Chiapas,Tigres UANL,0-1,Estadio Zoque VMR,2011-04-17,V
clausura,2011,15,Puebla,Cruz Azul,2-0,Cuauhtémoc,2011-04-17,L
clausura,2011,15,Atlante FC,Necaxa,1-1,Estadio Azul,2011-04-17,X
clausura,2011,15,Monterrey,CA Morelia,1-1,BBVA Bancomer,2011-04-17,X
clausura,2011,15,Pachuca,Atlas Guadalajara,1-2,Estadio Miguel Hidalgo,2011-04-17,V
clausura,2011,15,Chivas Guadalajara,Santos Laguna,0-1,Estadio Akron,2011-04-17,V
clausura,2011,15,San Luis,Toluca,1-2,Alfonso Lastras Ramirez,2011-04-17,V
clausura,2011,15,Pumas UNAM,Querétaro,3-0,Olímpico de Universitario,2011-04-17,L
clausura,2011,15,Tecos,América,1-3,Tres de Marzo,2011-04-18,V
clausura,2011,16,Necaxa,Pumas UNAM,0-1,Estadio Victoria de Aguascalientes,2011-04-23,V
clausura,2011,16,Querétaro,Pachuca,1-1,Estadio Corregidora,2011-04-24,X
clausura,2011,16,Cruz Azul,Chivas Guadalajara,1-1,Estadio Azteca,2011-04-24,X
clausura,2011,16,Santos Laguna,San Luis,1-3,Nuevo Estadio Corona,2011-04-24,V
clausura,2011,16,Monterrey,Puebla,1-1,BBVA Bancomer,2011-04-24,X
clausura,2011,16,Atlas Guadalajara,Chiapas,2-0,Estadio Jalisco,2011-04-24,L
clausura,2011,16,Toluca,Tecos,4-4,Nemesio Díez,2011-04-24,X
clausura,2011,16,CA Morelia,Tigres UANL,0-3,Estadio Generalísimo José María Morelos y Pavón,2011-04-24,V
clausura,2011,16,América,Atlante FC,1-1,Estadio Azteca,2011-04-25,X
clausura,2011,17,Tecos,Santos Laguna,1-3,Tres de Marzo,2011-04-30,V
clausura,2011,17,Chiapas,Querétaro,4-1,Estadio Zoque VMR,2011-05-01,L
clausura,2011,17,Chivas Guadalajara,Monterrey,2-3,Estadio Akron,2011-05-01,V
clausura,2011,17,Tigres UANL,Atlas Guadalajara,3-0,Estadio Universitario de Nuevo León,2011-05-01,L
clausura,2011,17,Pachuca,Necaxa,1-1,Estadio Miguel Hidalgo,2011-05-01,X
clausura,2011,17,San Luis,Cruz Azul,0-0,Alfonso Lastras Ramirez,2011-05-01,X
clausura,2011,17,Atlante FC,Toluca,2-1,Estadio Azul,2011-05-01,L
clausura,2011,17,Puebla,CA Morelia,0-2,Cuauhtémoc,2011-05-01,V
clausura,2011,17,Pumas UNAM,América,0-2,Olímpico de Universitario,2011-05-01,V
apertura,2012,1,Tecos,Toluca,1-2,Tres de Marzo,2011-07-23,V
apertura,2012,1,Pachuca,Santos Laguna,1-4,Estadio Miguel Hidalgo,2011-07-24,V
apertura,2012,1,Tijuana,CA Morelia,1-2,Estadio Caliente,2011-07-24,V
apertura,2012,1,Tigres UANL,Cruz Azul,1-1,Estadio Universitario de Nuevo León,2011-07-24,X
apertura,2012,1,Atlas Guadalajara,Puebla,0-1,Estadio Jalisco,2011-07-24,V
apertura,2012,1,Atlante FC,Chivas Guadalajara,0-2,Estadio Azul,2011-07-24,V
apertura,2012,1,Pumas UNAM,San Luis,2-0,Olímpico de Universitario,2011-07-24,L
apertura,2012,1,América,Querétaro,2-1,Estadio Azteca,2011-07-24,L
apertura,2012,1,Chiapas,Monterrey,1-4,Estadio Zoque VMR,2011-07-25,V
apertura,2012,2,Cruz Azul,Atlas Guadalajara,2-1,Estadio Azteca,2011-07-31,L
apertura,2012,2,Querétaro,Tigres UANL,0-0,Estadio Corregidora,2011-07-31,X
apertura,2012,2,Santos Laguna,Atlante FC,3-0,Nuevo Estadio Corona,2011-07-31,L
apertura,2012,2,Monterrey,Tijuana,4-2,BBVA Bancomer,2011-07-31,L
apertura,2012,2,San Luis,Tecos,2-1,Alfonso Lastras Ramirez,2011-07-31,L
apertura,2012,2,Puebla,Pachuca,2-2,Cuauhtémoc,2011-07-31,X
apertura,2012,2,Toluca,América,1-1,Nemesio Díez,2011-07-31,X
apertura,2012,2,CA Morelia,Pumas UNAM,0-1,Estadio Generalísimo José María Morelos y Pavón,2011-07-31,V
apertura,2012,2,Chivas Guadalajara,Chiapas,2-1,Estadio Akron,2011-08-01,L
apertura,2012,3,América,Tecos,1-2,Estadio Azteca,2011-08-04,V
apertura,2012,3,Pachuca,Cruz Azul,1-0,Estadio Miguel Hidalgo,2011-08-04,L
apertura,2012,3,Atlas Guadalajara,Querétaro,3-0,Estadio Jalisco,2011-08-04,L
apertura,2012,3,Tigres UANL,Toluca,2-2,Estadio Universitario de Nuevo León,2011-08-04,X
apertura,2012,3,Pumas UNAM,Monterrey,2-1,Olímpico de Universitario,2011-08-04,L
apertura,2012,3,Atlante FC,Puebla,5-1,Estadio Azul,2011-08-04,L
apertura,2012,3,Tijuana,Chivas Guadalajara,0-1,Estadio Caliente,2011-09-03,V
apertura,2012,3,Chiapas,Santos Laguna,3-2,Estadio Zoque VMR,2011-09-03,L
apertura,2012,3,San Luis,CA Morelia,2-3,Alfonso Lastras Ramirez,2011-09-04,V
apertura,2012,4,Cruz Azul,Atlante FC,2-1,Estadio Azteca,2011-08-06,L
apertura,2012,4,Querétaro,Pachuca,2-1,Estadio Corregidora,2011-08-07,L
apertura,2012,4,Chivas Guadalajara,Pumas UNAM,0-0,Estadio Akron,2011-08-07,X
apertura,2012,4,Santos Laguna,Tijuana,1-3,Nuevo Estadio Corona,2011-08-07,V
apertura,2012,4,Monterrey,CA Morelia,2-0,BBVA Bancomer,2011-08-07,L
apertura,2012,4,Puebla,Chiapas,1-2,Cuauhtémoc,2011-08-07,V
apertura,2012,4,Toluca,Atlas Guadalajara,0-0,Nemesio Díez,2011-08-07,X
apertura,2012,4,Tecos,Tigres UANL,0-1,Tres de Marzo,2011-08-08,V
apertura,2012,4,América,San Luis,2-2,Estadio Azteca,2011-09-15,X
apertura,2012,5,CA Morelia,Chivas Guadalajara,1-2,Estadio Generalísimo José María Morelos y Pavón,2011-08-13,V
apertura,2012,5,San Luis,Monterrey,1-0,Alfonso Lastras Ramirez,2011-08-14,L
apertura,2012,5,Chiapas,Cruz Azul,1-1,Estadio Zoque VMR,2011-08-14,X
apertura,2012,5,Tigres UANL,América,2-2,Estadio Universitario de Nuevo León,2011-08-14,X
apertura,2012,5,Pachuca,Toluca,3-0,Estadio Miguel Hidalgo,2011-08-14,L
apertura,2012,5,Atlas Guadalajara,Tecos,0-2,Estadio Jalisco,2011-08-14,V
apertura,2012,5,Atlante FC,Querétaro,1-3,Estadio Azul,2011-08-14,V
apertura,2012,5,Pumas UNAM,Santos Laguna,1-1,Olímpico de Universitario,2011-08-14,X
apertura,2012,5,Tijuana,Puebla,1-1,Estadio Caliente,2011-08-14,X
apertura,2012,6,Tecos,Pachuca,2-1,Tres de Marzo,2011-08-20,L
apertura,2012,6,Cruz Azul,Tijuana,2-1,Estadio Azteca,2011-08-20,L
apertura,2012,6,Querétaro,Chiapas,1-2,Estadio Corregidora,2011-08-21,V
apertura,2012,6,Chivas Guadalajara,Monterrey,2-1,Estadio Akron,2011-08-21,L
apertura,2012,6,Tigres UANL,San Luis,1-0,Estadio Universitario de Nuevo León,2011-08-21,L
apertura,2012,6,Puebla,Pumas UNAM,2-1,Cuauhtémoc,2011-08-21,L
apertura,2012,6,Toluca,Atlante FC,2-1,Nemesio Díez,2011-08-21,L
apertura,2012,6,América,Atlas Guadalajara,5-2,Estadio Azteca,2011-08-21,L
apertura,2012,6,Santos Laguna,CA Morelia,0-2,Nuevo Estadio Corona,2011-11-02,V
apertura,2012,7,Chiapas,Toluca,1-1,Estadio Zoque VMR,2011-08-27,X
apertura,2012,7,Pachuca,América,2-0,Estadio Miguel Hidalgo,2011-08-28,L
apertura,2012,7,Monterrey,Santos Laguna,2-0,BBVA Bancomer,2011-08-28,L
apertura,2012,7,San Luis,Chivas Guadalajara,2-0,Alfonso Lastras Ramirez,2011-08-28,L
apertura,2012,7,Atlas Guadalajara,Tigres UANL,0-1,Estadio Jalisco,2011-08-28,V
apertura,2012,7,Atlante FC,Tecos,2-1,Estadio Azul,2011-08-28,L
apertura,2012,7,Pumas UNAM,Cruz Azul,1-2,Olímpico de Universitario,2011-08-28,V
apertura,2012,7,Tijuana,Querétaro,1-1,Estadio Caliente,2011-08-28,X
apertura,2012,7,CA Morelia,Puebla,0-0,Estadio Generalísimo José María Morelos y Pavón,2011-08-29,X
apertura,2012,8,Tecos,Chiapas,0-2,Tres de Marzo,2011-09-10,V
apertura,2012,8,Cruz Azul,CA Morelia,0-1,Estadio Azteca,2011-09-11,V
apertura,2012,8,Querétaro,Pumas UNAM,4-0,Estadio Corregidora,2011-09-11,L
apertura,2012,8,Santos Laguna,Chivas Guadalajara,1-1,Nuevo Estadio Corona,2011-09-11,X
apertura,2012,8,Tigres UANL,Pachuca,5-0,Estadio Universitario de Nuevo León,2011-09-11,L
apertura,2012,8,Atlas Guadalajara,San Luis,1-1,Estadio Jalisco,2011-09-11,X
apertura,2012,8,Puebla,Monterrey,3-3,Cuauhtémoc,2011-09-11,X
apertura,2012,8,Toluca,Tijuana,1-1,Nemesio Díez,2011-09-11,X
apertura,2012,8,América,Atlante FC,0-1,Estadio Azteca,2011-09-11,V
apertura,2012,9,Chiapas,América,5-3,Estadio Zoque VMR,2011-09-18,L
apertura,2012,9,Monterrey,Cruz Azul,1-2,BBVA Bancomer,2011-09-18,V
apertura,2012,9,Chivas Guadalajara,Puebla,1-4,Estadio Akron,2011-09-18,V
apertura,2012,9,Pachuca,Atlas Guadalajara,4-2,Estadio Miguel Hidalgo,2011-09-18,L
apertura,2012,9,San Luis,Santos Laguna,0-1,Alfonso Lastras Ramirez,2011-09-18,V
apertura,2012,9,Atlante FC,Tigres UANL,1-0,Estadio Azul,2011-09-18,L
apertura,2012,9,Pumas UNAM,Toluca,4-1,Olímpico de Universitario,2011-09-18,L
apertura,2012,9,Tijuana,Tecos,0-2,Estadio Caliente,2011-09-18,V
apertura,2012,9,CA Morelia,Querétaro,4-2,Estadio Generalísimo José María Morelos y Pavón,2011-09-19,L
apertura,2012,10,Cruz Azul,Chivas Guadalajara,1-1,Estadio Azteca,2011-09-25,X
apertura,2012,10,Querétaro,Monterrey,2-1,Estadio Corregidora,2011-09-25,L
apertura,2012,10,Tigres UANL,Chiapas,1-1,Estadio Universitario de Nuevo León,2011-09-25,X
apertura,2012,10,Pachuca,San Luis,1-1,Estadio Miguel Hidalgo,2011-09-25,X
apertura,2012,10,Tecos,Pumas UNAM,1-2,Tres de Marzo,2011-09-25,V
apertura,2012,10,Atlas Guadalajara,Atlante FC,2-3,Estadio Jalisco,2011-09-25,V
apertura,2012,10,Puebla,Santos Laguna,1-2,Cuauhtémoc,2011-09-25,V
apertura,2012,10,Toluca,CA Morelia,2-1,Nemesio Díez,2011-09-25,L
apertura,2012,10,América,Tijuana,1-1,Estadio Azteca,2011-09-25,X
apertura,2012,11,Chiapas,Atlas Guadalajara,1-1,Estadio Zoque VMR,2011-10-01,X
apertura,2012,11,Pumas UNAM,América,1-0,Olímpico de Universitario,2011-10-01,L
apertura,2012,11,CA Morelia,Tecos,0-2,Estadio Generalísimo José María Morelos y Pavón,2011-10-02,V
apertura,2012,11,Monterrey,Toluca,0-0,BBVA Bancomer,2011-10-02,X
apertura,2012,11,Santos Laguna,Cruz Azul,1-0,Nuevo Estadio Corona,2011-10-02,L
apertura,2012,11,Chivas Guadalajara,Querétaro,0-1,Estadio Akron,2011-10-02,V
apertura,2012,11,San Luis,Puebla,2-1,Alfonso Lastras Ramirez,2011-10-02,L
apertura,2012,11,Atlante FC,Pachuca,0-1,Estadio Azul,2011-10-02,V
apertura,2012,11,Tijuana,Tigres UANL,1-1,Estadio Caliente,2011-10-02,X
apertura,2012,12,Tecos,Monterrey,2-3,Tres de Marzo,2011-10-08,V
apertura,2012,12,Cruz Azul,Puebla,2-0,Estadio Azteca,2011-10-09,L
apertura,2012,12,Querétaro,Santos Laguna,1-3,Estadio Corregidora,2011-10-09,V
apertura,2012,12,Pachuca,Chiapas,1-0,Estadio Miguel Hidalgo,2011-10-09,L
apertura,2012,12,Tigres UANL,Pumas UNAM,4-1,Estadio Universitario de Nuevo León,2011-10-09,L
apertura,2012,12,Atlas Guadalajara,Tijuana,2-2,Estadio Jalisco,2011-10-09,X
apertura,2012,12,Atlante FC,San Luis,1-1,Estadio Azul,2011-10-09,X
apertura,2012,12,Toluca,Chivas Guadalajara,0-0,Nemesio Díez,2011-10-09,X
apertura,2012,12,América,CA Morelia,1-1,Estadio Azteca,2011-10-10,X
apertura,2012,13,CA Morelia,Tigres UANL,2-0,Estadio Generalísimo José María Morelos y Pavón,2011-10-15,L
apertura,2012,13,Chiapas,Atlante FC,1-1,Estadio Zoque VMR,2011-10-16,X
apertura,2012,13,Monterrey,América,0-3,BBVA Bancomer,2011-10-16,V
apertura,2012,13,Chivas Guadalajara,Tecos,5-2,Estadio Akron,2011-10-16,L
apertura,2012,13,Santos Laguna,Toluca,3-2,Nuevo Estadio Corona,2011-10-16,L
apertura,2012,13,Tijuana,Pachuca,3-2,Estadio Caliente,2011-10-16,L
apertura,2012,13,San Luis,Cruz Azul,1-1,Alfonso Lastras Ramirez,2011-10-16,X
apertura,2012,13,Pumas UNAM,Atlas Guadalajara,1-4,Olímpico de Universitario,2011-10-16,V
apertura,2012,13,Puebla,Querétaro,1-0,Cuauhtémoc,2011-10-16,L
apertura,2012,14,Tecos,Santos Laguna,5-2,Tres de Marzo,2011-10-23,L
apertura,2012,14,Chiapas,San Luis,3-1,Estadio Zoque VMR,2011-10-23,L
apertura,2012,14,Querétaro,Cruz Azul,1-0,Estadio Corregidora,2011-10-23,L
apertura,2012,14,Tigres UANL,Monterrey,0-0,Estadio Universitario de Nuevo León,2011-10-23,X
apertura,2012,14,Pachuca,Pumas UNAM,0-0,Estadio Miguel Hidalgo,2011-10-23,X
apertura,2012,14,Atlas Guadalajara,CA Morelia,1-1,Estadio Jalisco,2011-10-23,X
apertura,2012,14,Atlante FC,Tijuana,1-1,Estadio Azul,2011-10-23,X
apertura,2012,14,Toluca,Puebla,4-3,Nemesio Díez,2011-10-23,L
apertura,2012,14,América,Chivas Guadalajara,1-3,Estadio Azteca,2011-10-23,V
apertura,2012,15,CA Morelia,Pachuca,2-2,Estadio Generalísimo José María Morelos y Pavón,2011-10-26,X
apertura,2012,15,Cruz Azul,Toluca,0-0,Estadio Azteca,2011-10-27,X
apertura,2012,15,Monterrey,Atlas Guadalajara,2-0,BBVA Bancomer,2011-10-27,L
apertura,2012,15,Chivas Guadalajara,Tigres UANL,1-0,Estadio Akron,2011-10-27,L
apertura,2012,15,Puebla,Tecos,2-1,Cuauhtémoc,2011-10-27,L
apertura,2012,15,San Luis,Querétaro,2-1,Alfonso Lastras Ramirez,2011-10-27,L
apertura,2012,15,Santos Laguna,América,1-1,Nuevo Estadio Corona,2011-10-27,X
apertura,2012,15,Pumas UNAM,Atlante FC,1-0,Olímpico de Universitario,2011-10-27,L
apertura,2012,15,Tijuana,Chiapas,2-0,Estadio Caliente,2011-10-27,L
apertura,2012,16,Atlante FC,CA Morelia,4-4,Estadio Azul,2011-10-29,X
apertura,2012,16,Chiapas,Pumas UNAM,4-0,Estadio Zoque VMR,2011-10-30,L
apertura,2012,16,Pachuca,Monterrey,4-0,Estadio Miguel Hidalgo,2011-10-30,L
apertura,2012,16,Tigres UANL,Santos Laguna,2-1,Estadio Universitario de Nuevo León,2011-10-30,L
apertura,2012,16,Atlas Guadalajara,Chivas Guadalajara,1-1,Estadio Jalisco,2011-10-30,X
apertura,2012,16,Tecos,Cruz Azul,0-2,Tres de Marzo,2011-10-30,V
apertura,2012,16,Toluca,Querétaro,0-1,Nemesio Díez,2011-10-30,V
apertura,2012,16,Tijuana,San Luis,0-0,Estadio Caliente,2011-10-30,X
apertura,2012,16,América,Puebla,2-3,Estadio Azteca,2011-10-30,V
apertura,2012,17,CA Morelia,Chiapas,1-0,Estadio Generalísimo José María Morelos y Pavón,2011-11-05,L
apertura,2012,17,Monterrey,Atlante FC,3-2,BBVA Bancomer,2011-11-06,L
apertura,2012,17,Cruz Azul,América,3-1,Estadio Azteca,2011-11-06,L
apertura,2012,17,Querétaro,Tecos,3-0,Estadio Corregidora,2011-11-06,L
apertura,2012,17,Chivas Guadalajara,Pachuca,2-2,Estadio Akron,2011-11-06,X
apertura,2012,17,Santos Laguna,Atlas Guadalajara,3-0,Nuevo Estadio Corona,2011-11-06,L
apertura,2012,17,San Luis,Toluca,5-1,Alfonso Lastras Ramirez,2011-11-06,L
apertura,2012,17,Pumas UNAM,Tijuana,1-1,Olímpico de Universitario,2011-11-06,X
apertura,2012,17,Puebla,Tigres UANL,0-1,Cuauhtémoc,2011-11-06,V
clausura,2012,1,CA Morelia,Tijuana,1-1,Estadio Generalísimo José María Morelos y Pavón,2012-01-07,X
clausura,2012,1,Cruz Azul,Tigres UANL,1-1,Estadio Azteca,2012-01-08,X
clausura,2012,1,Querétaro,América,0-2,Estadio Corregidora,2012-01-08,V
clausura,2012,1,Monterrey,Chiapas,2-1,BBVA Bancomer,2012-01-08,L
clausura,2012,1,Chivas Guadalajara,Atlante FC,0-1,Estadio Akron,2012-01-08,V
clausura,2012,1,Santos Laguna,Pachuca,0-0,Nuevo Estadio Corona,2012-01-08,X
clausura,2012,1,San Luis,Pumas UNAM,1-0,Alfonso Lastras Ramirez,2012-01-08,L
clausura,2012,1,Puebla,Atlas Guadalajara,0-0,Cuauhtémoc,2012-01-08,X
clausura,2012,1,Toluca,Tecos,3-1,Nemesio Díez,2012-01-08,L
clausura,2012,2,Tecos,San Luis,0-2,Tres de Marzo,2012-01-14,V
clausura,2012,2,Chiapas,Chivas Guadalajara,3-1,Estadio Zoque VMR,2012-01-15,L
clausura,2012,2,Pachuca,Puebla,3-1,Estadio Miguel Hidalgo,2012-01-15,L
clausura,2012,2,Tigres UANL,Querétaro,1-0,Estadio Universitario de Nuevo León,2012-01-15,L
clausura,2012,2,Tijuana,Monterrey,1-0,Estadio Caliente,2012-01-15,L
clausura,2012,2,Atlas Guadalajara,Cruz Azul,0-2,Estadio Jalisco,2012-01-15,V
clausura,2012,2,Atlante FC,Santos Laguna,1-2,Estadio Azul,2012-01-15,V
clausura,2012,2,Pumas UNAM,CA Morelia,3-0,Olímpico de Universitario,2012-01-15,L
clausura,2012,2,América,Toluca,1-1,Estadio Azteca,2012-01-15,X
clausura,2012,3,CA Morelia,San Luis,2-0,Estadio Generalísimo José María Morelos y Pavón,2012-01-21,L
clausura,2012,3,Tecos,América,1-1,Tres de Marzo,2012-01-21,X
clausura,2012,3,Monterrey,Pumas UNAM,1-1,BBVA Bancomer,2012-01-22,X
clausura,2012,3,Cruz Azul,Pachuca,1-1,Estadio Azteca,2012-01-22,X
clausura,2012,3,Querétaro,Atlas Guadalajara,2-1,Estadio Corregidora,2012-01-22,L
clausura,2012,3,Chivas Guadalajara,Tijuana,0-2,Estadio Akron,2012-01-22,V
clausura,2012,3,Santos Laguna,Chiapas,1-0,Nuevo Estadio Corona,2012-01-22,L
clausura,2012,3,Puebla,Atlante FC,1-2,Cuauhtémoc,2012-01-22,V
clausura,2012,3,Toluca,Tigres UANL,2-1,Nemesio Díez,2012-01-22,L
clausura,2012,4,CA Morelia,Monterrey,0-0,Estadio Generalísimo José María Morelos y Pavón,2012-01-28,X
clausura,2012,4,Chiapas,Puebla,0-1,Estadio Zoque VMR,2012-01-29,V
clausura,2012,4,Pachuca,Querétaro,1-1,Estadio Miguel Hidalgo,2012-01-29,X
clausura,2012,4,Tigres UANL,Tecos,2-1,Estadio Universitario de Nuevo León,2012-01-29,L
clausura,2012,4,San Luis,América,1-3,Alfonso Lastras Ramirez,2012-01-29,V
clausura,2012,4,Atlas Guadalajara,Toluca,1-0,Estadio Jalisco,2012-01-29,L
clausura,2012,4,Atlante FC,Cruz Azul,2-2,Estadio Azul,2012-01-29,X
clausura,2012,4,Pumas UNAM,Chivas Guadalajara,0-0,Olímpico de Universitario,2012-01-29,X
clausura,2012,4,Tijuana,Santos Laguna,1-3,Estadio Caliente,2012-01-29,V
clausura,2012,5,Tecos,Atlas Guadalajara,0-0,Tres de Marzo,2012-02-04,X
clausura,2012,5,Monterrey,San Luis,3-0,BBVA Bancomer,2012-02-05,L
clausura,2012,5,Cruz Azul,Chiapas,2-0,Estadio Azteca,2012-02-05,L
clausura,2012,5,Querétaro,Atlante FC,2-3,Estadio Corregidora,2012-02-05,V
clausura,2012,5,Santos Laguna,Pumas UNAM,2-1,Nuevo Estadio Corona,2012-02-05,L
clausura,2012,5,Chivas Guadalajara,CA Morelia,1-2,Estadio Akron,2012-02-05,V
clausura,2012,5,Puebla,Tijuana,1-1,Cuauhtémoc,2012-02-05,X
clausura,2012,5,Toluca,Pachuca,3-4,Nemesio Díez,2012-02-05,V
clausura,2012,5,América,Tigres UANL,0-1,Estadio Azteca,2012-02-05,V
clausura,2012,6,CA Morelia,Santos Laguna,3-1,Estadio Generalísimo José María Morelos y Pavón,2012-02-11,L
clausura,2012,6,Monterrey,Chivas Guadalajara,2-0,BBVA Bancomer,2012-02-12,L
clausura,2012,6,Chiapas,Querétaro,3-0,Estadio Zoque VMR,2012-02-12,L
clausura,2012,6,San Luis,Tigres UANL,0-2,Alfonso Lastras Ramirez,2012-02-12,V
clausura,2012,6,Pachuca,Tecos,2-0,Estadio Miguel Hidalgo,2012-02-12,L
clausura,2012,6,Atlas Guadalajara,América,1-1,Estadio Jalisco,2012-02-12,X
clausura,2012,6,Atlante FC,Toluca,0-2,Estadio Azul,2012-02-12,V
clausura,2012,6,Pumas UNAM,Puebla,0-2,Olímpico de Universitario,2012-02-12,V
clausura,2012,6,Tijuana,Cruz Azul,0-0,Estadio Caliente,2012-02-12,X
clausura,2012,7,Tecos,Atlante FC,2-1,Tres de Marzo,2012-02-18,L
clausura,2012,7,Querétaro,Tijuana,0-2,Estadio Corregidora,2012-02-19,V
clausura,2012,7,Cruz Azul,Pumas UNAM,1-1,Estadio Azteca,2012-02-19,X
clausura,2012,7,Chivas Guadalajara,San Luis,0-0,Estadio Akron,2012-02-19,X
clausura,2012,7,Tigres UANL,Atlas Guadalajara,0-0,Estadio Universitario de Nuevo León,2012-02-19,X
clausura,2012,7,Santos Laguna,Monterrey,1-1,Nuevo Estadio Corona,2012-02-19,X
clausura,2012,7,Puebla,CA Morelia,1-2,Cuauhtémoc,2012-02-19,V
clausura,2012,7,Toluca,Chiapas,3-1,Nemesio Díez,2012-02-19,L
clausura,2012,7,América,Pachuca,1-0,Estadio Azteca,2012-02-19,L
clausura,2012,8,Monterrey,Puebla,2-1,BBVA Bancomer,2012-02-26,L
clausura,2012,8,Chiapas,Tecos,1-0,Estadio Zoque VMR,2012-02-26,L
clausura,2012,8,San Luis,Atlas Guadalajara,0-1,Alfonso Lastras Ramirez,2012-02-26,V
clausura,2012,8,Pachuca,Tigres UANL,1-1,Estadio Miguel Hidalgo,2012-02-26,X
clausura,2012,8,Tijuana,Toluca,1-1,Estadio Caliente,2012-02-26,X
clausura,2012,8,Atlante FC,América,0-4,Estadio Azul,2012-02-26,V
